org,count,category,code_id,code_display,concept_id,concept_name,vocab
YYY,1,영상검사,RM01C^^01,◈MRI Temporal Bone (C),7.17E+13,Magnetic resonance imaging of head of temporal bone with contrast (procedure),SNOMED
YYY,63,영상검사,RP015B^^02,Chest Both Decubitus,7.19E+13,"Diagnostic radiography of chest, lateral decubitus studies (procedure)",SNOMED
ZZZ,15,영상검사,RP015L^^02,Chest Lt Decubitus,7.19E+13,"Diagnostic radiography of chest, lateral decubitus studies (procedure)",SNOMED
XXX,10,영상검사,RP015R^^02,Chest Rt Decubitus,7.19E+13,"Diagnostic radiography of chest, lateral decubitus studies (procedure)",SNOMED
XXX,6,영상검사,RP015B^^01,Chest Both Decubitus,7.19E+13,"Diagnostic radiography of chest, lateral decubitus studies (procedure)",SNOMED
XXX,5,영상검사,RP015R^^01,Chest Rt Decubitus,7.19E+13,"Diagnostic radiography of chest, lateral decubitus studies (procedure)",SNOMED
XXX,2,영상검사,RP13A^^02,Whole Spine AP,7.19E+13,Radiography of whole spine (procedure),SNOMED
XXX,22,영상검사,RP223X5^^02,Wrist Lt AP & Lat & Obl,7.19E+13,"Radiologic examination of left wrist, anteroposterior and lateral views (procedure)",SNOMED
YYY,14,영상검사,RP223X5^^01,Wrist Lt AP & Lat & Obl,7.19E+13,"Radiologic examination of left wrist, anteroposterior and lateral views (procedure)",SNOMED
YYY,4,영상검사,RP223X2^^02,Wrist Lt AP & Lat,7.19E+13,"Radiologic examination of left wrist, anteroposterior and lateral views (procedure)",SNOMED
YYY,1,영상검사,RP223X2^^01,Wrist Lt AP & Lat,7.19E+13,"Radiologic examination of left wrist, anteroposterior and lateral views (procedure)",SNOMED
ZZZ,22,영상검사,RP223X6^^02,Wrist Rt AP & Lat & Obl,7.19E+13,"Radiologic examination of right wrist, anteroposterior and lateral views (procedure)",SNOMED
XXX,14,영상검사,RP223X6^^01,Wrist Rt AP & Lat & Obl,7.19E+13,"Radiologic examination of right wrist, anteroposterior and lateral views (procedure)",SNOMED
XXX,3,영상검사,RP223X3^^02,Wrist Rt AP & Lat,7.19E+13,"Radiologic examination of right wrist, anteroposterior and lateral views (procedure)",SNOMED
XXX,5,영상검사,RP243X1^^02,Elbow Both AP & Lat,7.19E+13,"Radiologic examination of bilateral elbow, anteroposterior and lateral views (procedure)",SNOMED
XXX,3,영상검사,RP243X1^^01,Elbow Both AP & Lat,7.19E+13,"Radiologic examination of bilateral elbow, anteroposterior and lateral views (procedure)",SNOMED
YYY,2,영상검사,RP243X2^^02,Elbow Lt AP & Lat,7.19E+13,"Radiologic examination of left elbow, anteroposterior and lateral views (procedure)",SNOMED
YYY,1,영상검사,RP243X3^^01,Elbow Rt AP & Lat,7.19E+13,"Radiologic examination of right elbow, anteroposterior and lateral views (procedure)",SNOMED
YYY,8,영상검사,RP303X2^^02,Knee Lt AP & Lat,7.20E+13,"Radiologic examination of left knee, anteroposterior and lateral views (procedure)",SNOMED
ZZZ,4,영상검사,RP303X2^^01,Knee Lt AP & Lat,7.20E+13,"Radiologic examination of left knee, anteroposterior and lateral views (procedure)",SNOMED
ZZZ,13,영상검사,RP303X3^^02,Knee Rt AP & Lat,7.20E+13,"Radiologic examination of right knee, anteroposterior and lateral views (procedure)",SNOMED
XXX,4,영상검사,RP323X3^^02,Ankle Rt AP & Lat,7.20E+13,"Radiologic examination of right ankle, anteroposterior and lateral views (procedure)",SNOMED
XXX,2,영상검사,RP323X2^^02,Ankle Lt AP & Lat,7.20E+13,"Radiologic examination of left ankle, anteroposterior and lateral views (procedure)",SNOMED
XXX,1,영상검사,RP320X3^^01,Ankle Standing Lt AP & Lat,7.20E+13,"Radiologic examination of left ankle, anteroposterior and lateral views (procedure)",SNOMED
XXX,3,영상검사,RP333X2^^02,Foot Lt AP & Lat,7.20E+13,"Radiologic examination of left foot, anteroposterior and lateral views (procedure)",SNOMED
YYY,3,영상검사,RP333X3^^02,Foot Rt AP & Lat,7.20E+13,"Radiologic examination of right foot, anteroposterior and lateral views (procedure)",SNOMED
YYY,2,영상검사,RP336X3^^01,Foot Weight-Bearing Rt AP & lat,7.20E+13,"Radiologic examination of right foot, anteroposterior and lateral views (procedure)",SNOMED
YYY,1,영상검사,RP336X3^^02,Foot Weight-Bearing Rt AP & lat,7.20E+13,"Radiologic examination of right foot, anteroposterior and lateral views (procedure)",SNOMED
ZZZ,1,영상검사,RP333X3^^01,Foot Rt AP & Lat,7.20E+13,"Radiologic examination of right foot, anteroposterior and lateral views (procedure)",SNOMED
XXX,255,영상검사,RH61T^^02,Tubography,7.20E+13,Tubogram of biliary tract (procedure),SNOMED
XXX,25,영상검사,RH61T^^01,Tubography,7.20E+13,Tubogram of biliary tract (procedure),SNOMED
XXX,4,영상검사,RS51I^^02,Tubography,7.20E+13,Tubogram of biliary tract (procedure),SNOMED
XXX,1,영상검사,RU0615^^02,US Guided Aspiration(Musculoskeletal),7.21E+13,Aspiration of skeletal muscle structure of limb using ultrasound guidance (procedure),SNOMED
XXX,1,영상검사,RU0615^^01,US Guided Aspiration(Musculoskeletal),7.21E+13,Aspiration of skeletal muscle structure of limb using ultrasound guidance (procedure),SNOMED
YYY,4,영상검사,RU0616^^02,US Guided Gun Biopsy(Neck Lymph Nodes),7.21E+13,Biopsy of cervical lymph node using ultrasound guidance biopsy gun (procedure),SNOMED
YYY,1,영상검사,RU0616^^01,US Guided Gun Biopsy(Neck Lymph Nodes),7.21E+13,Biopsy of cervical lymph node using ultrasound guidance biopsy gun (procedure),SNOMED
YYY,7,영상검사,RU075A^^02,US Inguinal Hernia (Male) -성인,7.21E+13,Ultrasonography of inguinal region for inguinal hernia (procedure),SNOMED
ZZZ,3,영상검사,RU075A^^01,US Inguinal Hernia (Male) - 성인,7.21E+13,Ultrasonography of inguinal region for inguinal hernia (procedure),SNOMED
XXX,171,영상검사,RB33B^^02,BMD Spine AP + Femur (Both),7.21E+13,Dual energy X-ray absorptiometry of spine and femur (procedure),SNOMED
XXX,56,영상검사,RB33B^^01,BMD Spine AP + Femur (Both),7.21E+13,Dual energy X-ray absorptiometry of spine and femur (procedure),SNOMED
XXX,1,영상검사,RWE212^^02,Read Out Film (CT Abdomen for urinary stone) -응급실용,7.21E+13,Computed tomography of abdomen for urinary stone (procedure),SNOMED
XXX,1,영상검사,RW212^^01,Read Out Film (CT Abdomen for Uinary Stone),7.21E+13,Computed tomography of abdomen for urinary stone (procedure),SNOMED
XXX,1,영상검사,RW212^^02,Read Out Film (CT Abdomen for urinary stone),7.21E+13,Computed tomography of abdomen for urinary stone (procedure),SNOMED
YYY,1,영상검사,RW405^^02,(MRI)Read Out Film (Temporal Bone),7.22E+13,Magnetic resonance imaging of temporal bone (procedure),SNOMED
YYY,16,영상검사,RM05B^^01,MRI Cholangiography + Diffusion,7.22E+13,Magnetic resonance imaging cholangiography (procedure),SNOMED
YYY,1,영상검사,RW432^^02,(MRI)Read Out Film (Cholangio),7.22E+13,Magnetic resonance imaging cholangiography (procedure),SNOMED
ZZZ,184,영상검사,RW501^^02,(PET)Read Out Film (토르소),7.22E+13,Positron emission tomography of trunk (procedure),SNOMED
XXX,7,영상검사,RW501^^01,(PET)Read Out Film (토르소),7.22E+13,Positron emission tomography of trunk (procedure),SNOMED
XXX,40,영상검사,RH57^^02,⊙Percutaneous Ureteral Dilatation,7.60E+13,Percutaneous dilation of ureter (procedure),SNOMED
XXX,13,영상검사,RH572^^02,⊙Percutaneous Ureteral Dilatation-Both,7.60E+13,Percutaneous dilation of ureter (procedure),SNOMED
XXX,7,영상검사,RH591^^02,Percutaneous Removal of Ureteral Stent-Both,7.61E+13,Percutaneous removal of bilateral ureteric stent (procedure),SNOMED
YYY,2,영상검사,RM077^^02,◈MRA(Brain+Neck) (C),7.87E+13,Magnetic resonance angiography of brain and neck with contrast (procedure),SNOMED
YYY,35,영상검사,RV210^^01,BMD SPINE AP + FEMUR(LT) (Health center),7.87E+13,Dual energy X-ray absorptiometry of spine and left femur (procedure),SNOMED
YYY,8,영상검사,RV210A^^01,BMD SPINE AP + FEMUR(LT) (Health center),7.87E+13,Dual energy X-ray absorptiometry of spine and left femur (procedure),SNOMED
ZZZ,6,영상검사,RV210^^02,BMD SPINE AP + FEMUR(LT) (Health center),7.87E+13,Dual energy X-ray absorptiometry of spine and left femur (procedure),SNOMED
ZZZ,5,영상검사,RB33L^^02,BMD Spine AP + Femur (Lt),7.87E+13,Dual energy X-ray absorptiometry of spine and left femur (procedure),SNOMED
XXX,5,영상검사,RB33L^^01,BMD Spine AP + Femur (Lt),7.87E+13,Dual energy X-ray absorptiometry of spine and left femur (procedure),SNOMED
XXX,1,영상검사,HPC_RV210^^02,BMD SPINE AP + FEMUR(LT) (OEM),7.87E+13,Dual energy X-ray absorptiometry of spine and left femur (procedure),SNOMED
XXX,1,영상검사,MIG_RC075R^^02,CT 3D RT WRIST&HAND,7.88E+13,Computed tomography 3 dimensional reconstruction of right wrist and hand (procedure),SNOMED
XXX,2,영상검사,RC7451L^^01,CT Lung Guided Localization,7.88E+13,Computed tomography guided localization of lung (procedure),SNOMED
YYY,1256,영상검사,L7583^^02,Torso PET-CT,7.88E+13,Positron emission tomography with computed tomography of trunk using fluorodeoxyglucose (18-F) (procedure),SNOMED
YYY,152,영상검사,L7583^^01,F-18 FDG Torso PET/CT,7.88E+13,Positron emission tomography with computed tomography of trunk using fluorodeoxyglucose (18-F) (procedure),SNOMED
YYY,5,영상검사,L75832^^02,Torso PET-CT (RT-Planning),7.88E+13,Positron emission tomography with computed tomography of trunk using fluorodeoxyglucose (18-F) (procedure),SNOMED
ZZZ,3,영상검사,L75832^^01,F-18 FDG Torso PET/CT (RT-Planning),7.88E+13,Positron emission tomography with computed tomography of trunk using fluorodeoxyglucose (18-F) (procedure),SNOMED
XXX,7,영상검사,L7591^^01,F-18 FDG Torso+brain PET/CT,7.88E+13,Positron emission tomography with computed tomography of trunk and brain using fluorodeoxyglucose (18-F) (procedure),SNOMED
XXX,1,영상검사,L759913A^^01,F-18 FDOPA TORSO PET/CT,7.89E+13,Positron emission tomography with computed tomography of trunk using fluorodopa (18-F) (procedure),SNOMED
XXX,15,영상검사,L75911^^01,Ga-68 PSMA Torso PET/CT,7.89E+13,Positron emission tomography with computed tomography of trunk using gallium-68 (procedure),SNOMED
XXX,10,영상검사,L75312^^02,Myocardial SPECT (Tl-201),7.91E+13,Single photon emission computed tomography with computed tomography of myocardium using thallium-201 (procedure),SNOMED
XXX,2,영상검사,L75312^^01,Myocardial SPECT (Tl-201),7.91E+13,Single photon emission computed tomography with computed tomography of myocardium using thallium-201 (procedure),SNOMED
YYY,4,영상검사,L7591^^02,Torso+brain PET-CT,7.91E+13,Positron emission tomography with computed tomography of brain and trunk (procedure),SNOMED
YYY,1,영상검사,RU084C^^02,US Shoulder Doppler(Lt),7.92E+13,Doppler ultrasonography of left shoulder (procedure),SNOMED
YYY,47,영상검사,RU021^^02,US Thyroid Doppler,7.93E+13,Doppler ultrasonography of thyroid (procedure),SNOMED
ZZZ,38,영상검사,RU021^^01,US Thyroid Doppler,7.93E+13,Doppler ultrasonography of thyroid (procedure),SNOMED
XXX,2,영상검사,RU021W1^^02,US Thyroid Doppler (2nd),7.93E+13,Doppler ultrasonography of thyroid (procedure),SNOMED
XXX,1,영상검사,RU0212^^01,US Thyroid Doppler (2nd),7.93E+13,Doppler ultrasonography of thyroid (procedure),SNOMED
XXX,11,영상검사,RH212CA^^02,Central V.Cath-비터널식카테터삽입 (Angiography),7.95E+13,Insertion of nontunneled central venous catheter using angiography guidance (procedure),SNOMED
XXX,8,영상검사,RH211L5^^01,Central V.Cath-비터널식카테터삽입 (Angiography),7.95E+13,Insertion of nontunneled central venous catheter using angiography guidance (procedure),SNOMED
XXX,283,영상검사,RH61^^02,Percutaneous Abscess Drainge,8.02E+13,Percutaneous drainage of abscess (procedure),SNOMED
YYY,58,영상검사,RH61^^01,Percutaneous Abscess Drainge,8.02E+13,Percutaneous drainage of abscess (procedure),SNOMED
YYY,2,영상검사,RH114B^^01,Internal Carotid Angiography(Both),8.14E+13,Angiography of bilateral internal carotid artery (procedure),SNOMED
YYY,1,영상검사,RH114BN^^02,N-Internal Carotid Angiography(Both),8.14E+13,Angiography of bilateral internal carotid artery (procedure),SNOMED
ZZZ,2,영상검사,RS587T^^02,Tomography + Fluoroscopy (Diagnosis),8.14E+13,Computed tomography arthrogram with fluoroscopic arthrography (procedure),SNOMED
XXX,7,영상검사,RCD508^^01,"CBCT,Maxilla/Maxillofacial(양악)",8.15E+13,Cone beam computed tomography of mandible and maxilla (procedure),SNOMED
XXX,3,영상검사,RCD508^^02,"CBCT,Maxilla/Mandible(일반 ,정밀) 150μm",8.15E+13,Cone beam computed tomography of mandible and maxilla (procedure),SNOMED
XXX,1,영상검사,RCD504^^02,"CBCT,Maxillofacial(대형,표준,3D) 300μm,FOV 16X17",8.15E+13,Cone beam computed tomography of mandible and maxilla (procedure),SNOMED
XXX,54,영상검사,RU042^^02,US Breast Doppler (1st),8.15E+13,Doppler ultrasonography of breast and axilla (procedure),SNOMED
YYY,5,영상검사,RU042^^01,US Br+Ax Doppler (일반),8.15E+13,Doppler ultrasonography of breast and axilla (procedure),SNOMED
YYY,40,영상검사,RU042C^^02,US Breast Detailed Doppler,8.15E+13,"Doppler ultrasonography of breast, axilla and chest wall (procedure)",SNOMED
YYY,119,영상검사,RU050^^02,US Kidney+Bladder Doppler (성인),8.15E+13,Doppler ultrasonography of kidney and adrenals (procedure),SNOMED
ZZZ,111,영상검사,RU050B^^02,US Kidney+Bladder doppler-Abd동시시행(성인),8.15E+13,Doppler ultrasonography of kidney and adrenals (procedure),SNOMED
ZZZ,32,영상검사,RU050^^01,US Kidney+Bladder Doppler (성인),8.15E+13,Doppler ultrasonography of kidney and adrenals (procedure),SNOMED
XXX,14,영상검사,RU050B^^01,US Kidney+Bladder doppler-Abd동시시행(성인),8.15E+13,Doppler ultrasonography of kidney and adrenals (procedure),SNOMED
XXX,1,영상검사,RU050KBD^^01,US Kidney+Bladder Doppler 동시시행 50%(성인),8.15E+13,Doppler ultrasonography of kidney and adrenals (procedure),SNOMED
XXX,7,영상검사,RB33R^^02,BMD Spine AP + Femur (Rt),8.16E+13,Dual energy X-ray absorptiometry of spine and right femur (procedure),SNOMED
XXX,7,영상검사,RB33R^^01,BMD Spine AP + Femur (Rt),8.16E+13,Dual energy X-ray absorptiometry of spine and right femur (procedure),SNOMED
YYY,13,영상검사,RM008E^^02,MRI Brain+MRA(Brain)+DWI(Dementia),8.16E+13,Magnetic resonance imaging of brain and intracranial vessels (procedure),SNOMED
YYY,4,영상검사,RM076^^02,MRI Brain+MRA(Brain),8.16E+13,Magnetic resonance imaging of brain and intracranial vessels (procedure),SNOMED
YYY,3,영상검사,RM008^^02,MRI Brain+MRA(Brain)+DWI,8.16E+13,Magnetic resonance imaging of brain and intracranial vessels (procedure),SNOMED
ZZZ,3,영상검사,RM008^^01,MRI Brain + MRA (Brain) + Diffusion,8.16E+13,Magnetic resonance imaging of brain and intracranial vessels (procedure),SNOMED
XXX,5,영상검사,RM008C^^01,◈MRI Brain + MRA (Brain) + Diffusion (C),8.16E+13,Magnetic resonance imaging of brain and intracranial vessels with contrast (procedure),SNOMED
XXX,5,영상검사,RM076C^^01,◈MRI Brain + MRA (Brain) (C),8.16E+13,Magnetic resonance imaging of brain and intracranial vessels with contrast (procedure),SNOMED
XXX,4,영상검사,RM006A^^02,◈MRI Brain Tumor+MRA(Brain)+DWI+PWI (C),8.16E+13,Magnetic resonance imaging of brain and intracranial vessels with contrast (procedure),SNOMED
XXX,3,영상검사,RM076C^^02,◈MRI Brain+MRA(Brain) (C),8.16E+13,Magnetic resonance imaging of brain and intracranial vessels with contrast (procedure),SNOMED
XXX,2,영상검사,RM011BA^^02,◈MRI Brain(Diplopia)+MRA(Brain)+DWI-(C),8.16E+13,Magnetic resonance imaging of brain and intracranial vessels with contrast (procedure),SNOMED
YYY,2,영상검사,RM008C^^02,◈MRI Brain+MRA(Brain)+DWI-(C)-(I),8.16E+13,Magnetic resonance imaging of brain and intracranial vessels with contrast (procedure),SNOMED
YYY,1,영상검사,RM008D^^02,◈MRI Brain+MRA(Brain)+DWI-(C)(II),8.16E+13,Magnetic resonance imaging of brain and intracranial vessels with contrast (procedure),SNOMED
YYY,1,영상검사,RM008D^^01,◈MRI Brain + MRA (Brain) + Diffusion(II) (C),8.16E+13,Magnetic resonance imaging of brain and intracranial vessels with contrast (procedure),SNOMED
ZZZ,29,영상검사,RM008A^^02,MRI Brain+MRA(Brain+Neck)+DWI,8.16E+13,Magnetic resonance imaging of brain and vessels of head and neck (procedure),SNOMED
XXX,13,영상검사,RM008A^^01,MRI Brain + MRA (Brain + Neck) + Diffusion,8.16E+13,Magnetic resonance imaging of brain and vessels of head and neck (procedure),SNOMED
XXX,1,영상검사,RM008S^^01,MRI Brain + MRA (Brain + Neck),8.16E+13,Magnetic resonance imaging of brain and vessels of head and neck (procedure),SNOMED
XXX,57,영상검사,RM009P^^02,◈MRI Brain+MRA(Brain+Neck)+DWI+PWI(C),8.17E+13,Magnetic resonance imaging of brain and vessels of head and neck with contrast (procedure),SNOMED
XXX,35,영상검사,RM009P^^01,◈MRI Brain + MRA (Brain + Neck) + Diffusion + Perfusion (C),8.17E+13,Magnetic resonance imaging of brain and vessels of head and neck with contrast (procedure),SNOMED
XXX,24,영상검사,RM009^^01,◈MRI Brain + MRA (Brain + Neck) + Diffusion (C),8.17E+13,Magnetic resonance imaging of brain and vessels of head and neck with contrast (procedure),SNOMED
YYY,23,영상검사,RM009^^02,◈MRI Brain+MRA(Brain+Neck)+DWI-(C),8.17E+13,Magnetic resonance imaging of brain and vessels of head and neck with contrast (procedure),SNOMED
YYY,14,영상검사,RM008SC^^02,◈MRI Brain+MRA(Brain+Neck) (C),8.17E+13,Magnetic resonance imaging of brain and vessels of head and neck with contrast (procedure),SNOMED
YYY,8,영상검사,RM008SC^^01,◈MRI Brain + MRA (Brain + Neck) (C),8.17E+13,Magnetic resonance imaging of brain and vessels of head and neck with contrast (procedure),SNOMED
ZZZ,5,영상검사,RM008F^^02,◈MRI Brain+MRA(Brain+Neck)+DWI(Dementia) (C),8.17E+13,Magnetic resonance imaging of brain and vessels of head and neck with contrast (procedure),SNOMED
XXX,3,영상검사,RM01JF^^02,◈MRI Hippocampus+MRA(Brain+Neck)+DWI-(C),8.17E+13,Magnetic resonance imaging of brain and vessels of head and neck with contrast (procedure),SNOMED
XXX,2,영상검사,RM011BB^^02,◈MRI Brain(Diplopia)+MRA(Brain+Neck)+DWI-(C),8.17E+13,Magnetic resonance imaging of brain and vessels of head and neck with contrast (procedure),SNOMED
XXX,1,영상검사,RM011AC^^02,◈MRI Brain(Optic nerve)+MRA(Brain+Neck)+DWI-(C),8.17E+13,Magnetic resonance imaging of brain and vessels of head and neck with contrast (procedure),SNOMED
XXX,1,영상검사,RM013OF^^02,◈MRI Brain(Orbital apex)+MRA(Brain+Neck)+DWI-(C),8.17E+13,Magnetic resonance imaging of brain and vessels of head and neck with contrast (procedure),SNOMED
YYY,1,영상검사,RM012OA^^01,◈MRI Brain + Orbit + MRA(Brain) (C),8.17E+13,"Magnetic resonance imaging of brain, orbit and intracranial vessels with contrast (procedure)",SNOMED
YYY,1,영상검사,RM033S^^02,MRI L-Spine + Hip Screening,8.17E+13,Magnetic resonance imaging of hip and lumbar spine (procedure),SNOMED
YYY,9,영상검사,RW429^^02,(MRI)Read Out Film (Kidney and Adrenal),8.17E+13,Magnetic resonance imaging of kidneys and adrenals (procedure),SNOMED
ZZZ,3,영상검사,RW429^^01,(MRI)Read Out Film (Kidney and Adrenal),8.17E+13,Magnetic resonance imaging of kidneys and adrenals (procedure),SNOMED
